age,decile_score,priors_count,days_b_screening_arrest,c_days_from_compas,juv_count,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_M,c_cat_battery,c_cat_burglary,c_cat_cannabis,c_cat_driving,c_cat_grand theft,c_cat_lewdness,c_cat_mischief,c_cat_no charge,c_cat_other,c_cat_poss,c_cat_resisting,c_cat_sexual,c_cat_tampering,weapon_firearm_True,age2,age3,decile_score2,decile_score3,priors_count2,priors_count3,juv_count2,juv_count3
57,1,7,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3249,185193,1,1,49,343,0,0
29,3,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,841,24389,9,27,0,0,0,0
52,1,0,-3.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2704,140608,1,1,0,0,0,0
51,2,1,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,132651,4,8,1,1,0,0
23,4,2,-1.0,1.0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,529,12167,16,64,4,8,1,1
40,1,1,0.0,1.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,64000,1,1,1,1,0,0
48,3,4,-1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2304,110592,9,27,16,64,0,0
53,8,0,-1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2809,148877,64,512,0,0,0,0
66,1,0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,287496,1,1,0,0,0,0
53,1,1,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2809,148877,1,1,1,1,0,0
71,1,3,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5041,357911,1,1,9,27,0,0
48,1,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,110592,1,1,0,0,0,0
38,3,1,-1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1444,54872,9,27,1,1,0,0
52,4,3,0.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2704,140608,16,64,9,27,0,0
22,2,2,-23.0,23.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,10648,4,8,4,8,1,1
22,6,1,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,484,10648,36,216,1,1,0,0
43,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1849,79507,1,1,0,0,0,0
22,4,0,-1.0,2.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,10648,16,64,0,0,0,0
22,5,0,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,484,10648,25,125,0,0,0,0
22,7,1,-1.0,1.0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,10648,49,343,1,1,1,1
22,6,0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,484,10648,36,216,0,0,0,0
45,1,4,-1.0,2.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025,91125,1,1,16,64,0,0
49,5,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2401,117649,25,125,0,0,0,0
31,5,4,-1.0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,961,29791,25,125,16,64,0,0
31,10,15,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,961,29791,100,1000,225,3375,0,0
20,10,13,-1.0,1.0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,8000,100,1000,169,2197,196,2744
59,1,0,-2.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3481,205379,1,1,0,0,0,0
32,4,2,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1024,32768,16,64,4,8,0,0
31,5,4,-12.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,961,29791,25,125,16,64,0,0
38,1,2,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,54872,1,1,4,8,0,0
29,8,11,-1.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,841,24389,64,512,121,1331,1,1
29,2,2,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,841,24389,4,8,4,8,0,0
23,10,10,-1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,529,12167,100,1000,100,1000,1,1
37,2,1,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1369,50653,4,8,1,1,0,0
31,4,2,-28.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,961,29791,16,64,4,8,0,0
24,3,0,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576,13824,9,27,0,0,0,0
55,6,11,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3025,166375,36,216,121,1331,0,0
32,3,0,-1.0,1.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,9,27,0,0,0,0
33,2,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1089,35937,4,8,0,0,0,0
26,2,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,676,17576,4,8,0,0,0,0
47,4,2,-7.0,7.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2209,103823,16,64,4,8,0,0
32,8,6,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1024,32768,64,512,36,216,0,0
29,1,0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,841,24389,1,1,0,0,0,0
23,10,4,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,529,12167,100,1000,16,64,0,0
30,4,4,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,16,64,16,64,0,0
44,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,85184,1,1,0,0,0,0
57,2,0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,185193,4,8,0,0,0,0
29,7,7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,24389,49,343,49,343,1,1
23,5,1,0.0,1.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,529,12167,25,125,1,1,1,1
32,2,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1024,32768,4,8,1,1,0,0
36,3,5,17.0,795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1296,46656,9,27,25,125,0,0
63,9,25,-1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3969,250047,81,729,625,15625,0,0
24,3,0,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,576,13824,9,27,0,0,0,0
22,3,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,484,10648,9,27,0,0,0,0
27,5,6,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,729,19683,25,125,36,216,0,0
37,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,50653,1,1,0,0,0,0
22,5,2,-3.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,484,10648,25,125,4,8,0,0
49,1,0,-4.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2401,117649,1,1,0,0,0,0
31,4,7,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,961,29791,16,64,49,343,0,0
26,6,3,-1.0,146.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,676,17576,36,216,9,27,0,0
39,5,2,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1521,59319,25,125,4,8,0,0
46,1,0,-1.0,1.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,97336,1,1,0,0,0,0
34,5,5,-22.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1156,39304,25,125,25,125,0,0
48,2,0,-1.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,110592,4,8,0,0,0,0
26,2,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,676,17576,4,8,1,1,0,0
21,8,3,0.0,0.0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,441,9261,64,512,9,27,4,8
41,3,0,-2.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1681,68921,9,27,0,0,0,0
29,3,2,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,841,24389,9,27,4,8,0,0
27,8,7,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,64,512,49,343,1,1
27,3,3,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,9,27,9,27,0,0
43,9,15,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1849,79507,81,729,225,3375,0,0
22,10,5,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,484,10648,100,1000,25,125,0,0
45,7,9,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,91125,49,343,81,729,0,0
20,2,0,0.0,0.0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400,8000,4,8,0,0,4,8
41,2,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1681,68921,4,8,0,0,0,0
22,3,2,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,484,10648,9,27,4,8,0,0
50,2,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,125000,4,8,0,0,0,0
38,1,2,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1444,54872,1,1,4,8,0,0
25,2,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625,15625,4,8,0,0,0,0
40,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,64000,1,1,0,0,0,0
35,2,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1225,42875,4,8,0,0,0,0
33,5,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1089,35937,25,125,1,1,0,0
32,9,15,-1.0,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1024,32768,81,729,225,3375,9,27
27,10,25,18.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,100,1000,625,15625,0,0
41,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,68921,1,1,0,0,0,0
49,1,0,-3.0,3.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2401,117649,1,1,0,0,0,0
34,1,0,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,39304,1,1,0,0,0,0
39,6,1,-9.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1521,59319,36,216,1,1,0,0
55,1,8,-1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3025,166375,1,1,64,512,0,0
52,8,9,-1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,140608,64,512,81,729,1,1
27,2,0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,729,19683,4,8,0,0,0,0
21,5,2,-1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,441,9261,25,125,4,8,1,1
43,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,79507,1,1,0,0,0,0
31,3,8,-1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,961,29791,9,27,64,512,0,0
41,5,4,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1681,68921,25,125,16,64,0,0
26,3,0,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,676,17576,9,27,0,0,0,0
46,2,0,0.0,1.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,97336,4,8,0,0,0,0
33,2,1,-17.0,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,35937,4,8,1,1,0,0
46,5,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2116,97336,25,125,0,0,0,0
20,4,0,0.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400,8000,16,64,0,0,0,0
28,5,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,784,21952,25,125,1,1,0,0
21,5,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,441,9261,25,125,0,0,0,0
47,3,1,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2209,103823,9,27,1,1,0,0
45,3,1,-1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025,91125,9,27,1,1,0,0
24,2,1,-1.0,1.0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576,13824,4,8,1,1,0,0
69,1,0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4761,328509,1,1,0,0,0,0
32,5,10,-1.0,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1024,32768,25,125,100,1000,9,27
32,1,0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,1,1,0,0,0,0
38,4,10,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1444,54872,16,64,100,1000,1,1
35,10,1,-4.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1225,42875,100,1000,1,1,0,0
34,6,4,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1156,39304,36,216,16,64,0,0
25,6,2,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,15625,36,216,4,8,0,0
24,2,2,-1.0,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576,13824,4,8,4,8,0,0
34,9,14,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1156,39304,81,729,196,2744,0,0
26,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,4,8,0,0,0,0
50,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,125000,1,1,0,0,0,0
46,1,0,-1.0,1.0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,97336,1,1,0,0,0,0
32,10,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1024,32768,100,1000,1,1,0,0
24,3,3,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,576,13824,9,27,9,27,0,0
21,4,0,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,441,9261,16,64,0,0,0,0
38,5,9,-1.0,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1444,54872,25,125,81,729,4,8
29,4,3,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,841,24389,16,64,9,27,0,0
55,1,4,-1.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3025,166375,1,1,16,64,0,0
47,1,0,-1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,103823,1,1,0,0,0,0
43,4,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1849,79507,16,64,0,0,0,0
25,5,2,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,625,15625,25,125,4,8,0,0
27,3,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,9,27,1,1,0,0
51,3,1,-8.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2601,132651,9,27,1,1,0,0
38,2,0,-1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1444,54872,4,8,0,0,0,0
27,4,2,-20.0,20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,16,64,4,8,0,0
47,1,3,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2209,103823,1,1,9,27,0,0
22,2,1,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,484,10648,4,8,1,1,0,0
26,5,10,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,676,17576,25,125,100,1000,0,0
20,10,1,-1.0,1.0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400,8000,100,1000,1,1,4,8
39,6,19,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,59319,36,216,361,6859,0,0
20,10,1,-1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,8000,100,1000,1,1,0,0
35,5,3,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,42875,25,125,9,27,0,0
51,1,0,-1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2601,132651,1,1,0,0,0,0
21,5,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,441,9261,25,125,0,0,0,0
45,3,0,-5.0,5.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025,91125,9,27,0,0,0,0
26,2,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,4,8,0,0,0,0
23,2,0,-1.0,1.0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,529,12167,4,8,0,0,0,0
20,10,0,-1.0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,8000,100,1000,0,0,0,0
43,6,7,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1849,79507,36,216,49,343,0,0
55,7,3,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3025,166375,49,343,9,27,0,0
31,3,1,0.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,961,29791,9,27,1,1,1,1
37,1,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,50653,1,1,0,0,0,0
29,5,5,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,841,24389,25,125,25,125,0,0
53,1,0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,148877,1,1,0,0,0,0
69,5,22,-1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4761,328509,25,125,484,10648,0,0
51,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,132651,1,1,0,0,0,0
27,4,6,-1.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,729,19683,16,64,36,216,1,1
49,2,3,-1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2401,117649,4,8,9,27,0,0
25,4,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625,15625,16,64,0,0,0,0
40,1,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,64000,1,1,0,0,0,0
37,6,7,-30.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1369,50653,36,216,49,343,0,0
31,1,0,-1.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,961,29791,1,1,0,0,0,0
30,5,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,900,27000,25,125,0,0,0,0
26,4,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,16,64,0,0,0,0
27,9,2,-1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,729,19683,81,729,4,8,1,1
44,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,85184,1,1,0,0,0,0
27,9,10,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,729,19683,81,729,100,1000,0,0
30,4,9,-1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,27000,16,64,81,729,1,1
30,2,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,4,8,0,0,0,0
32,3,0,-1.0,1.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,32768,9,27,0,0,0,0
21,9,0,-2.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,441,9261,81,729,0,0,0,0
57,4,8,0.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3249,185193,16,64,64,512,0,0
24,2,0,0.0,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576,13824,4,8,0,0,0,0
52,2,1,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2704,140608,4,8,1,1,0,0
46,2,1,-1.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2116,97336,4,8,1,1,0,0
